"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"0704 00200000","R-30","R - Multi Family/Dorms/Single","203 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00210000","R-10","R - Single Family/Cabin","164  VALLEY AVE","Atglen",1890,"Before 1991","1950 or older"
"0704 00230000","R-40","A - Aparments (4-19 Units)","303  MAIN ST","Atglen",1872,"Before 1991","1950 or older"
"0704 00230100","R-40","A - Aparments (4-19 Units)","307 W MAIN ST","Atglen",1935,"Before 1991","1950 or older"
"0704 00250000","R-10","R - Single Family/Cabin","311 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00260000","R-10","R - Single Family/Cabin","315 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00270000","R-10","R - Single Family/Cabin","317 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00280000","R-10","R - Single Family/Cabin","321 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00290000","R-10","R - Single Family/Cabin","323 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00300000","R-20","R - Two Family","325 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00310000","R-10","R - Single Family/Cabin","331 E MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00320000","R-30","R - Multi Family/Dorms/Single","341  MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00320000","R-30","R - Multi Family/Dorms/Single","341  MAIN ST","Atglen",1950,"Before 1991","1950 or older"
"0704 00330000","R-30","R - Multi Family/Dorms/Single","357  MAIN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00340000","R-10","R - Single Family/Cabin","171  LOWER VALLEY RD","Atglen",1935,"Before 1991","1950 or older"
"0704 00360000","R-20","R - Two Family","155  LOWER VALLEY RD","Atglen",1900,"Before 1991","1950 or older"
"0704 00390000","R-30","R - Multi Family/Dorms/Single","118  GREEN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00390200","R-10","R - Single Family/Cabin","156  DALLAS ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00460000","R-10","R - Single Family/Cabin","170  DALLAS ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00470000","R-10","R - Single Family/Cabin","223  GREEN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00480000","R-10","R - Single Family/Cabin","217  GREEN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00490000","R-10","R - Single Family/Cabin","207  GREEN ST","Atglen",1920,"Before 1991","1950 or older"
"0704 00500000","R-10","R - Single Family/Cabin","111  GREEN ST","Atglen",1900,"Before 1991","1950 or older"
"0704 00600000","R-10","R - Single Family/Cabin","101  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00600100","R-10","R - Single Family/Cabin","459  MAIN ST","Atglen",1835,"Before 1991","1950 or older"
"0704 00600300","R-10","R - Single Family/Cabin","100  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00600400","R-10","R - Single Family/Cabin","102  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00600500","R-10","R - Single Family/Cabin","104  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00600600","R-10","R - Single Family/Cabin","106  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00600700","R-10","R - Single Family/Cabin","108  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00600800","R-10","R - Single Family/Cabin","110  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00600900","R-10","R - Single Family/Cabin","112  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00601000","R-10","R - Single Family/Cabin","114  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00601100","R-10","R - Single Family/Cabin","116  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00601200","R-10","R - Single Family/Cabin","118  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00601300","R-10","R - Single Family/Cabin","120  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00601400","R-10","R - Single Family/Cabin","122  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00601500","R-10","R - Single Family/Cabin","124  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00601600","R-10","R - Single Family/Cabin","126  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00601700","R-10","R - Single Family/Cabin","128  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00601800","R-10","R - Single Family/Cabin","130  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00601900","R-10","R - Single Family/Cabin","132  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00602000","R-10","R - Single Family/Cabin","129  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602100","R-10","R - Single Family/Cabin","127  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602200","R-10","R - Single Family/Cabin","125  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602300","R-10","R - Single Family/Cabin","119  NEWPORT CIR","Atglen",2002,"1991 or Later","2001-2010"
"0704 00602400","R-10","R - Single Family/Cabin","109  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602500","R-10","R - Single Family/Cabin","107  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602600","R-10","R - Single Family/Cabin","105  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
"0704 00602700","R-10","R - Single Family/Cabin","103  NEWPORT CIR","Atglen",2001,"1991 or Later","2001-2010"
