"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"5608 00610200","R-10","R - Single Family/Cabin","132  SCROGGY RD","Lower Oxford",1959,"Before 1991","1951-1960"
"5608 00620000","R-10","R - Single Family/Cabin","128  SCROGGY RD","Lower Oxford",1956,"Before 1991","1951-1960"
"5608 00640000","R-10","R - Single Family/Cabin","120  SCROGGY RD","Lower Oxford",1955,"Before 1991","1951-1960"
"5608 00650000","R-10","R - Single Family/Cabin","1100  SCROGGY RD","Lower Oxford",1949,"Before 1991","1950 or older"
"5608 00660000","R-10","R - Single Family/Cabin","114  SCROGGY RD","Lower Oxford",1947,"Before 1991","1950 or older"
"5608 00670000","R-10","R - Single Family/Cabin","110  SCROGGY RD","Lower Oxford",1956,"Before 1991","1951-1960"
"5608 00680000","R-60","R - Dwelling W/Comm Use Primary R","106  SCROGGY RD","Lower Oxford",1927,"Before 1991","1950 or older"
"5608 00680100","R-10","R - Single Family/Cabin","102  SCROGGY RD","Lower Oxford",1959,"Before 1991","1951-1960"
"5608 00720000","R-10","R - Single Family/Cabin","2300  LIMESTONE RD","Lower Oxford",1927,"Before 1991","1950 or older"
"5608 00730000","R-61","C - Dwelling W/Comm Use Primary C","187  LIMESTONE RD","Lower Oxford",1947,"Before 1991","1950 or older"
"5608 00740000","R-10","R - Single Family/Cabin","193  LIMESTONE RD","Lower Oxford",1954,"Before 1991","1951-1960"
"5608 007401A0","R-10","R - Single Family/Cabin","3300  LIMESTONE RD","Lower Oxford",1963,"Before 1991","1961-1970"
"5608 00750100","R-10","R - Single Family/Cabin","199  LIMESTONE RD","Lower Oxford",1962,"Before 1991","1961-1970"
"5608 00750200","R-10","R - Single Family/Cabin","105  WHITE BIRCH AVE","Lower Oxford",1965,"Before 1991","1961-1970"
"5608 00750300","R-10","R - Single Family/Cabin","205  LIMESTONE RD","Lower Oxford",1967,"Before 1991","1961-1970"
"5608 00760000","R-61","C - Dwelling W/Comm Use Primary C","213  LIMESTONE RD","Lower Oxford",1938,"Before 1991","1950 or older"
"5608 00910000","R-10","R - Single Family/Cabin","192  LIMESTONE RD","Lower Oxford",1955,"Before 1991","1951-1960"
"5608 00930000","R-10","R - Single Family/Cabin","190  LIMESTONE RD","Lower Oxford",1940,"Before 1991","1950 or older"
"5608 00950000","R-10","R - Single Family/Cabin","2600  LIMESTONE RD","Lower Oxford",1929,"Before 1991","1950 or older"
"5608 00980000","R-10","R - Single Family/Cabin","112  FRANCIS ST","Lower Oxford",1917,"Before 1991","1950 or older"
"5608 01000000","R-10","R - Single Family/Cabin","184  LIMESTONE RD","Lower Oxford",1926,"Before 1991","1950 or older"
"5608 01030000","R-10","R - Single Family/Cabin","180  LIMESTONE RD","Lower Oxford",1947,"Before 1991","1950 or older"
"5608 01040000","R-20","R - Two Family","174  LIMESTONE RD","Lower Oxford",1937,"Before 1991","1950 or older"
"5608 01040000","R-20","R - Two Family","174  LIMESTONE RD","Lower Oxford",1937,"Before 1991","1950 or older"
"5608 01050100","R-10","R - Single Family/Cabin","168  LIMESTONE RD","Lower Oxford",1927,"Before 1991","1950 or older"
"5608 01210300","R-10","R - Single Family/Cabin","344  LANCASTER PKWY","Lower Oxford",1989,"Before 1991","1981-1990"
"5608 012103A0","R-10","R - Single Family/Cabin","348  LANCASTER PKWY","Lower Oxford",2003,"1991 or Later","2001-2010"
"5608 01220100","R-10","R - Single Family/Cabin","294  LANCASTER PK","Lower Oxford",1962,"Before 1991","1961-1970"
"5608 01220400","R-10","R - Single Family/Cabin","320  LANCASTER AVE","Lower Oxford",1992,"1991 or Later","1991-2000"
"5608 01230100","R-10","R - Single Family/Cabin","290  LANCASTER PK","Lower Oxford",1960,"Before 1991","1951-1960"
"5608 01270100","R-10","R - Single Family/Cabin","135  BETHEL RD","Lower Oxford",1961,"Before 1991","1961-1970"
"5608 01271100","R-10","R - Single Family/Cabin","153  BETHEL RD","Lower Oxford",1968,"Before 1991","1961-1970"
"5608 01300200","R-10","R - Single Family/Cabin","110  BETHEL RD","Lower Oxford",1986,"Before 1991","1981-1990"
"5608 01300300","R-10","R - Single Family/Cabin","100  BETHEL RD","Lower Oxford",1988,"Before 1991","1981-1990"
"5608 01300500","R-10","R - Single Family/Cabin","114  BETHEL RD","Lower Oxford",1988,"Before 1991","1981-1990"
"5608 01301100","R-10","R - Single Family/Cabin","146  BETHEL RD","Lower Oxford",1999,"1991 or Later","1991-2000"
"5609D00020000","R-10","R - Single Family/Cabin","216  ASHMUN AVE","Lower Oxford",1880,"Before 1991","1950 or older"
"5609D00030000","R-10","R - Single Family/Cabin","230  ASHMUN AVE","Lower Oxford",1963,"Before 1991","1961-1970"
"5609D00040000","R-10","R - Single Family/Cabin","240  ASHMUN AVE","Lower Oxford",1890,"Before 1991","1950 or older"
"5609D00050000","R-10","R - Single Family/Cabin","246  ASHMUN AVE","Lower Oxford",1890,"Before 1991","1950 or older"
"5609D00070000","R-10","R - Single Family/Cabin","250  ASHMUN AVE","Lower Oxford",1892,"Before 1991","1950 or older"
"5609D00080000","R-10","R - Single Family/Cabin","258  ASHMUN AVE","Lower Oxford",1890,"Before 1991","1950 or older"
"5609D00090100","R-10","R - Single Family/Cabin","264  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00090200","R-10","R - Single Family/Cabin","270  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00110100","R-10","R - Single Family/Cabin","285  ELKDALE RD","Lower Oxford",1890,"Before 1991","1950 or older"
"5609D00150000","R-10","R - Single Family/Cabin","290  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00150100","R-10","R - Single Family/Cabin","284  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00170000","R-10","R - Single Family/Cabin","306  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00180000","R-10","R - Single Family/Cabin","312  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00190000","R-10","R - Single Family/Cabin","318  ASHMUN AVE","Lower Oxford",1900,"Before 1991","1950 or older"
"5609D00200000","R-10","R - Single Family/Cabin","224  ASHMUN AVE","Lower Oxford",1951,"Before 1991","1951-1960"
"5610 000901A0","R-10","R - Single Family/Cabin","369  ELKDALE RD","Lower Oxford",1990,"Before 1991","1981-1990"
"5610 000901F0","R-10","R - Single Family/Cabin","125  EVANS CRT","Lower Oxford",2007,"1991 or Later","2001-2010"
"5610 00100100","R-10","R - Single Family/Cabin","196  HIGHLAND VIEW DR","Lower Oxford",1958,"Before 1991","1951-1960"
"5610 00100600","R-10","R - Single Family/Cabin","210  HIGHLAND VIEW DR","Lower Oxford",1997,"1991 or Later","1991-2000"
"5610 00100700","R-10","R - Single Family/Cabin","208  HIGHLAND VIEW DR","Lower Oxford",1997,"1991 or Later","1991-2000"
"5610 00100800","R-10","R - Single Family/Cabin","206  HIGHLAND VIEW DR","Lower Oxford",1997,"1991 or Later","1991-2000"
"5610 00101200","R-10","R - Single Family/Cabin","203  HIGHLAND VIEW DR","Lower Oxford",1997,"1991 or Later","1991-2000"
"5602 00090000","R-70","R - Mobile Home","164  CREAM RD","Lower Oxford",NA,NA,NA
"5604 002001CT","T-10","R - Trailers and Mobile Homes","143  HALL RD","Lower Oxford",NA,NA,NA
"5604 002001E0","R-70","R - Mobile Home","133  HALL RD","Lower Oxford",NA,NA,NA
"5604 002001GT","T-10","R - Trailers and Mobile Homes","137  HALL RD","Lower Oxford",NA,NA,NA
"5608 0105000T","T-10","R - Trailers and Mobile Homes","172  LIMESTONE RD","Lower Oxford",NA,NA,NA
"5608 0129000T","T-10","R - Trailers and Mobile Homes","116  CALVARY RD","Lower Oxford",NA,NA,NA
